ID_Transacao,ID_Cliente,ID_Produto,Data,Valor_Transacao,Status_Pagamento,Dias_Atraso,Rating_Risco
500462,1112,102,2025-01-29,21669.14,Em Atraso,14,A
500463,1078,103,2025-04-19,13313.67,Em Dia,0,A
500464,1169,103,2025-04-08,19180.22,Em Dia,0,A
500465,1164,101,2025-08-03,28596.13,Em Dia,0,C
500466,1121,104,2025-10-20,50851.13,Em Dia,0,B
500467,1023,102,2025-03-16,69086.43,Em Dia,0,A
500468,1171,101,2025-11-22,5945.43,Liquidado,0,D
500469,1134,102,2025-05-26,53261.09,Em Dia,0,B
500470,1239,103,2025-05-08,13273.12,Liquidado,0,C
500471,1197,102,2025-12-07,43116.51,Liquidado,0,A
500472,1171,102,2025-02-11,64295.53,Liquidado,0,A
500473,1025,102,2025-12-22,56948.37,Em Dia,0,B
500474,1018,101,2025-02-10,12375.05,Liquidado,0,C
500475,1190,103,2025-02-03,21466.09,Liquidado,0,A
500476,1141,102,2025-01-17,40110.14,Liquidado,0,A
500477,1043,101,2025-06-14,9785.22,Em Dia,0,B
500478,1078,103,2025-06-02,19219.57,Liquidado,0,A
500479,1028,104,2025-03-17,47909.13,Em Dia,0,C
500480,1146,104,2025-03-28,215753.7,Em Dia,0,C
500481,1059,101,2025-04-27,2737.01,Liquidado,0,B
500482,1188,101,2025-12-28,1498.16,Liquidado,0,B
500483,1063,102,2025-12-08,64160.63,Em Dia,0,A
500484,1185,101,2025-01-27,2968.69,Em Dia,0,C
500485,1092,104,2025-11-09,150549.02,Liquidado,0,F
500486,1179,101,2025-10-14,7709.52,Em Atraso,141,E
500487,1056,101,2025-05-14,2978.71,Em Dia,0,B
500488,1155,102,2025-08-07,35091.19,Em Dia,0,A
500489,1160,101,2025-06-17,3735.2,Em Dia,0,D
500490,1111,103,2025-04-08,19611.65,Em Dia,0,A
500491,1137,102,2025-09-25,54988.12,Em Dia,0,B
500492,1232,101,2025-08-25,3591.91,Liquidado,0,B
500493,1224,101,2025-11-05,4801.94,Em Dia,0,B
500494,1212,102,2025-06-22,27046.79,Liquidado,0,A
500495,1220,101,2025-07-09,2241.89,Em Atraso,139,E
500496,1225,103,2025-05-02,17693.4,Em Dia,0,A
500497,1068,102,2025-02-15,23080.87,Liquidado,0,B
500498,1046,103,2025-03-05,18564.26,Em Dia,0,A
500499,1249,104,2025-05-10,23035.67,Em Dia,0,B
500500,1226,104,2025-11-06,226428.8,Liquidado,0,B
500501,1240,104,2025-12-29,35621.6,Liquidado,0,C
500502,1067,101,2025-07-12,3875.01,Em Dia,0,D
500503,1154,101,2025-11-03,2645.72,Em Atraso,58,C
500504,1136,101,2025-06-30,6381.27,Em Dia,0,B
500505,1006,103,2025-10-19,10848.99,Liquidado,0,A
500506,1208,104,2025-10-09,506311.81,Liquidado,0,B
500507,1024,103,2025-01-29,19522.11,Em Dia,0,A
500508,1176,101,2025-05-29,10702.72,Liquidado,0,B
500509,1231,104,2025-09-24,86138.09,Liquidado,0,D
500510,1094,102,2025-10-23,50462.11,Em Dia,0,A
500511,1173,101,2025-01-11,5167.15,Em Dia,0,C
500512,1013,102,2025-06-13,45371.92,Em Dia,0,A
500513,1197,101,2025-04-23,2511.17,Em Dia,0,D
500514,1025,102,2025-07-06,29798.85,Em Dia,0,A
500515,1148,101,2025-10-22,1181.0,Em Atraso,155,E
500516,1118,102,2025-08-20,48153.61,Em Dia,0,A
500517,1082,103,2025-08-15,8758.62,Em Dia,0,A
500518,1111,103,2025-11-06,20097.85,Em Dia,0,A
500519,1082,103,2025-04-08,18263.88,Em Dia,0,A
500520,1066,102,2025-02-24,54229.97,Liquidado,0,B
500521,1202,103,2025-04-21,20771.42,Liquidado,0,B
500522,1247,104,2025-06-01,271591.51,Em Dia,0,E
500523,1045,101,2025-09-03,4773.9,Liquidado,0,C
500524,1114,102,2025-03-10,16139.11,Em Dia,0,B
500525,1175,101,2025-11-08,7032.87,Em Dia,0,C
500526,1063,101,2025-10-16,3278.43,Em Dia,0,C
500527,1076,103,2025-09-07,14616.62,Em Dia,0,C
500528,1239,103,2025-02-05,21075.18,Em Dia,0,A
500529,1205,101,2025-08-27,3643.9,Em Dia,0,B
500530,1114,103,2025-05-28,16145.54,Em Dia,0,A
500531,1111,103,2025-08-15,22160.77,Em Dia,0,B
500532,1249,104,2025-09-01,85669.78,Em Atraso,95,F
500533,1183,101,2025-12-03,1189.42,Em Dia,0,B
500534,1203,104,2025-12-31,112272.1,Em Dia,0,B
500535,1147,101,2025-07-20,11559.51,Em Atraso,76,D
500536,1035,102,2025-06-03,59063.32,Liquidado,0,A
500537,1231,101,2025-03-14,7270.66,Em Dia,0,B
500538,1053,101,2025-07-20,1770.48,Em Dia,0,B
500539,1026,103,2025-10-23,9436.91,Liquidado,0,C
500540,1238,102,2025-01-17,54243.25,Liquidado,0,A
500541,1014,101,2025-05-09,3455.34,Liquidado,0,C
500542,1118,101,2025-08-05,8328.72,Em Dia,0,B
500543,1045,103,2025-03-02,12914.69,Em Dia,0,A
500544,1172,101,2025-04-14,5915.98,Em Dia,0,D
500545,1216,103,2025-02-11,10032.35,Em Dia,0,B
500546,1233,101,2025-01-25,1018.1,Em Dia,0,B
500547,1193,101,2025-02-08,5820.68,Em Dia,0,B
500548,1051,101,2025-10-18,4921.23,Liquidado,0,C
500549,1171,102,2025-05-11,44356.44,Em Dia,0,A
500550,1119,101,2025-08-17,2942.24,Liquidado,0,B
500551,1214,101,2025-04-18,3949.53,Liquidado,0,B
500552,1151,104,2025-06-21,132338.29,Em Atraso,25,C
500553,1184,103,2025-04-12,15302.01,Em Dia,0,A
500554,1246,101,2025-12-20,1135.68,Em Dia,0,B
500555,1019,102,2025-01-12,66039.26,Liquidado,0,A
500556,1082,103,2025-10-02,14167.18,Liquidado,0,A
500557,1076,101,2025-04-11,8591.89,Em Dia,0,E
500558,1183,101,2025-02-13,6740.79,Liquidado,0,B
500559,1220,103,2025-11-01,14122.35,Liquidado,0,A
500560,1092,103,2025-01-17,15939.71,Liquidado,0,B
500561,1188,102,2025-11-26,71510.02,Em Dia,0,A
500562,1187,101,2025-02-26,1896.93,Liquidado,0,B
500563,1033,101,2025-11-07,14295.21,Em Dia,0,C
500564,1147,103,2025-10-30,11453.44,Em Dia,0,A
500565,1028,101,2025-01-12,4415.51,Em Atraso,80,E
500566,1123,102,2025-11-14,50659.48,Em Dia,0,A
500567,1180,102,2025-03-21,28114.89,Em Dia,0,B
500568,1126,101,2025-08-04,1199.55,Em Atraso,107,E
500569,1177,104,2025-12-05,312172.38,Em Dia,0,C
500570,1037,103,2025-09-21,12880.93,Liquidado,0,A
500571,1154,103,2025-05-29,18219.42,Em Dia,0,C
500572,1099,101,2025-03-22,3501.71,Em Dia,0,B
500573,1098,101,2025-08-03,2450.15,Em Dia,0,B
500574,1127,102,2025-07-17,42339.74,Em Dia,0,A
500575,1227,101,2025-07-19,1270.56,Liquidado,0,D
500576,1168,104,2025-01-25,190231.97,Em Dia,0,C
500577,1080,101,2025-03-30,10807.77,Liquidado,0,B
500578,1038,102,2025-09-25,63075.87,Em Dia,0,A
500579,1077,101,2025-05-23,2219.56,Em Dia,0,D
500580,1126,103,2025-02-28,17352.63,Em Dia,0,A
500581,1087,101,2025-12-31,1330.04,Em Dia,0,B
500582,1054,102,2025-01-26,39402.87,Liquidado,0,A
500583,1150,101,2025-02-16,3802.25,Em Dia,0,B
500584,1016,103,2025-10-15,15184.85,Em Dia,0,A
500585,1028,101,2025-09-23,2889.41,Em Atraso,48,C
500586,1240,104,2025-01-16,172520.7,Em Dia,0,E
500587,1163,103,2025-07-18,17995.74,Em Dia,0,B
500588,1188,101,2025-10-09,3223.12,Em Atraso,75,C
500589,1173,103,2025-03-27,16255.82,Liquidado,0,A
500590,1046,101,2025-09-07,1295.69,Em Dia,0,C
500591,1072,104,2025-09-27,37970.18,Em Dia,0,E
500592,1236,102,2025-12-01,39866.13,Em Dia,0,A
500593,1183,101,2025-04-27,5331.26,Liquidado,0,B
500594,1247,101,2025-01-07,11846.72,Em Dia,0,B
500595,1214,101,2025-05-17,24109.15,Em Dia,0,E
500596,1085,104,2025-06-25,282784.9,Em Dia,0,F
500597,1026,101,2025-11-24,2454.5,Liquidado,0,B
500598,1232,103,2025-11-11,16094.64,Em Dia,0,B
500599,1085,102,2025-08-03,66357.78,Em Dia,0,A
500600,1153,104,2025-03-23,27431.94,Em Dia,0,E
500601,1233,101,2025-08-11,5102.48,Em Dia,0,B
500602,1065,102,2025-04-13,51470.87,Em Dia,0,A
500603,1134,102,2025-09-30,63687.74,Liquidado,0,A
500604,1151,103,2025-01-14,12203.87,Em Dia,0,A
500605,1115,101,2025-06-08,3400.97,Liquidado,0,B
500606,1064,101,2025-06-01,3059.11,Em Dia,0,C
500607,1087,101,2025-04-18,18246.97,Em Dia,0,B
500608,1171,103,2025-07-07,16230.08,Em Dia,0,A
500609,1107,101,2025-10-28,4956.41,Em Dia,0,C
500610,1151,102,2025-04-08,27007.88,Liquidado,0,B
500611,1096,101,2025-05-11,1993.76,Liquidado,0,B
500612,1158,103,2025-10-20,10990.07,Em Dia,0,A
500613,1077,104,2025-06-20,64039.02,Em Dia,0,B
500614,1235,102,2025-07-02,57243.89,Em Dia,0,A
500615,1146,101,2025-12-30,1287.91,Em Dia,0,D
500616,1087,101,2025-02-08,6977.92,Em Dia,0,B
500617,1207,101,2025-01-15,2792.41,Liquidado,0,B
500618,1225,101,2025-01-04,1003.2,Em Dia,0,C
500619,1149,103,2025-12-15,19987.25,Liquidado,0,B
500620,1057,102,2025-07-29,35235.31,Em Dia,0,A
500621,1103,104,2025-06-10,82481.12,Em Dia,0,C
500622,1151,101,2025-01-16,1378.92,Em Dia,0,D
500623,1091,103,2025-04-18,25237.95,Em Dia,0,A
500624,1045,102,2025-11-07,57896.99,Em Dia,0,B
500625,1172,102,2025-08-15,45266.67,Liquidado,0,B
500626,1210,101,2025-06-19,12232.81,Liquidado,0,B
500627,1088,102,2025-02-03,39114.74,Em Dia,0,A
500628,1115,102,2025-09-08,33824.88,Liquidado,0,B
500629,1047,103,2025-09-04,10354.55,Liquidado,0,A
500630,1168,104,2025-09-26,57108.05,Em Dia,0,D
500631,1179,101,2025-05-21,1524.92,Em Dia,0,E
500632,1170,101,2025-10-01,2439.77,Liquidado,0,B
500633,1135,102,2025-04-06,44676.76,Liquidado,0,A
500634,1050,102,2025-08-15,33362.31,Em Dia,0,A
500635,1176,101,2025-02-08,4987.24,Em Atraso,7,C
500636,1084,103,2025-10-29,13936.6,Em Atraso,64,A
500637,1091,104,2025-01-29,315480.73,Liquidado,0,B
500638,1134,104,2025-11-14,149156.81,Em Dia,0,C
500639,1091,101,2025-09-02,2915.14,Em Dia,0,B
500640,1137,103,2025-08-24,20356.59,Em Dia,0,B
500641,1245,103,2025-07-04,14915.15,Liquidado,0,A
500642,1109,102,2025-09-29,60611.43,Liquidado,0,A
500643,1057,102,2025-08-24,43593.86,Liquidado,0,A
500644,1031,103,2025-08-27,18871.65,Liquidado,0,A
500645,1021,102,2025-09-23,51148.36,Liquidado,0,A
500646,1090,101,2025-12-25,1567.83,Liquidado,0,C
500647,1040,102,2025-12-06,37089.48,Liquidado,0,A
500648,1112,102,2025-03-06,34457.62,Em Dia,0,A
500649,1045,101,2025-06-26,14260.03,Liquidado,0,D
500650,1077,104,2025-01-03,292359.83,Em Atraso,178,E
500651,1177,103,2025-05-22,15331.46,Em Dia,0,C
500652,1087,103,2025-06-07,16893.35,Liquidado,0,B
500653,1148,101,2025-11-20,17892.73,Em Dia,0,C
500654,1101,103,2025-05-26,13911.62,Liquidado,0,A
500655,1246,101,2025-10-20,1657.7,Liquidado,0,D
500656,1117,101,2025-06-02,2873.51,Em Dia,0,B
500657,1092,102,2025-07-12,35378.14,Liquidado,0,A
500658,1145,102,2025-03-14,82539.06,Liquidado,0,A
500659,1028,102,2025-11-01,47514.78,Em Dia,0,A
500660,1169,101,2025-12-10,3530.46,Liquidado,0,C
500661,1194,102,2025-05-20,37995.6,Em Dia,0,A
500662,1025,101,2025-07-06,3542.97,Em Dia,0,B
500663,1058,104,2025-10-20,762222.84,Em Dia,0,C
500664,1242,102,2025-03-02,49731.08,Em Dia,0,B
500665,1041,103,2025-07-17,21769.25,Em Dia,0,A
500666,1134,101,2025-10-22,2636.0,Liquidado,0,B
500667,1075,101,2025-11-15,1702.14,Em Dia,0,C
500668,1249,104,2025-10-29,133619.14,Liquidado,0,B
500669,1038,101,2025-12-10,5378.33,Liquidado,0,E
500670,1134,102,2025-01-11,46104.18,Em Dia,0,A
500671,1173,103,2025-03-03,5030.44,Liquidado,0,A
500672,1075,101,2025-11-29,2824.99,Em Dia,0,D
500673,1142,103,2025-08-14,17639.4,Em Dia,0,A
500674,1066,102,2025-06-02,60292.13,Em Dia,0,A
500675,1168,101,2025-07-18,2849.93,Em Dia,0,C
500676,1003,101,2025-02-21,3572.08,Em Dia,0,B
500677,1247,101,2025-09-17,3123.03,Em Atraso,60,C
500678,1117,103,2025-02-28,9352.77,Em Dia,0,A
500679,1099,103,2025-03-13,19463.32,Liquidado,0,B
500680,1225,101,2025-05-28,4044.65,Liquidado,0,B
500681,1152,101,2025-12-15,3900.26,Em Dia,0,B
500682,1019,103,2025-03-04,17575.48,Em Dia,0,B
500683,1146,102,2025-11-06,28931.38,Liquidado,0,A
500684,1192,102,2025-08-31,38083.68,Em Dia,0,A
500685,1241,101,2025-11-26,7371.64,Em Dia,0,D
500686,1116,101,2025-04-17,4693.64,Em Dia,0,C
500687,1125,103,2025-08-14,15189.2,Liquidado,0,A
500688,1088,104,2025-11-09,27545.47,Em Dia,0,B
500689,1237,101,2025-08-06,8102.54,Liquidado,0,B
500690,1035,102,2025-08-29,48471.89,Liquidado,0,B
500691,1190,102,2025-09-16,45589.64,Em Dia,0,A
500692,1001,102,2025-09-19,38839.6,Em Dia,0,A
500693,1228,101,2025-01-05,7640.06,Em Dia,0,B
500694,1153,103,2025-09-18,15100.22,Em Dia,0,A
500695,1173,102,2025-02-23,48810.07,Em Dia,0,A
500696,1177,102,2025-02-16,66885.09,Em Dia,0,A
500697,1126,101,2025-08-03,8593.33,Em Dia,0,B
500698,1235,101,2025-06-26,3209.28,Em Dia,0,C
500699,1226,101,2025-01-09,1115.84,Em Dia,0,E
500700,1089,103,2025-04-09,8865.06,Em Dia,0,A
500701,1144,101,2025-01-20,7068.42,Liquidado,0,B
500702,1226,103,2025-08-29,13436.17,Em Dia,0,C
500703,1221,101,2025-03-02,3043.54,Em Dia,0,B
500704,1147,102,2025-06-27,52967.8,Em Dia,0,A
500705,1151,102,2025-12-04,51001.1,Liquidado,0,A
500706,1211,101,2025-03-03,6298.4,Em Dia,0,C
500707,1025,101,2025-05-25,1136.78,Em Dia,0,D
500708,1016,101,2025-08-04,7816.13,Em Dia,0,D
500709,1182,103,2025-01-03,16499.46,Em Dia,0,A
500710,1243,103,2025-06-09,14129.46,Em Dia,0,A
500711,1073,101,2025-08-15,4995.9,Em Dia,0,C
500712,1129,102,2025-09-26,37339.86,Liquidado,0,A
500713,1042,101,2025-04-30,6390.05,Liquidado,0,C
500714,1147,101,2025-03-30,2124.62,Liquidado,0,B
500715,1225,101,2025-11-25,3190.35,Em Dia,0,B
500716,1162,103,2025-03-09,12260.57,Em Dia,0,C
500717,1080,101,2025-12-23,2566.8,Liquidado,0,C
500718,1236,101,2025-04-08,1386.54,Em Dia,0,B
500719,1104,101,2025-09-24,7447.85,Em Atraso,1,D
500720,1183,101,2025-04-15,6920.64,Liquidado,0,B
500721,1146,103,2025-11-19,11289.5,Em Dia,0,A
500722,1034,101,2025-05-03,16207.55,Em Dia,0,C
500723,1089,101,2025-01-29,5277.99,Em Dia,0,B
500724,1125,103,2025-05-17,13095.98,Liquidado,0,A
500725,1045,101,2025-07-14,4113.24,Em Dia,0,C
500726,1134,103,2025-08-14,27534.15,Liquidado,0,A
500727,1021,102,2025-11-28,41287.08,Em Dia,0,A
500728,1122,101,2025-06-19,10951.48,Liquidado,0,B
500729,1070,103,2025-01-09,10986.82,Liquidado,0,A
500730,1096,101,2025-02-09,5013.71,Em Dia,0,D
500731,1105,102,2025-01-25,54304.85,Em Dia,0,A
500732,1048,102,2025-09-18,37537.34,Liquidado,0,A
500733,1235,101,2025-08-14,4977.86,Liquidado,0,B
500734,1039,103,2025-05-04,9552.09,Liquidado,0,A
500735,1031,103,2025-02-07,24750.68,Liquidado,0,B
500736,1234,104,2025-11-24,352934.71,Em Dia,0,C
500737,1010,103,2025-09-08,13760.36,Liquidado,0,A
500738,1030,102,2025-06-25,59213.83,Em Dia,0,A
500739,1249,101,2025-03-31,2609.7,Em Dia,0,D
500740,1244,101,2025-02-06,1001.2,Em Dia,0,D
500741,1018,102,2025-11-12,34951.64,Liquidado,0,A
500742,1188,101,2025-06-25,5952.86,Em Dia,0,B
500743,1088,104,2025-10-11,216181.43,Em Dia,0,B
500744,1244,101,2025-03-22,5278.63,Liquidado,0,B
500745,1125,101,2025-04-24,1210.93,Em Dia,0,D
500746,1073,101,2025-02-09,2904.46,Em Dia,0,B
500747,1223,103,2025-10-28,8830.13,Em Dia,0,A
500748,1015,103,2025-08-12,14748.6,Liquidado,0,A
500749,1004,103,2025-11-14,16816.02,Liquidado,0,B
500750,1191,101,2025-12-15,3106.55,Liquidado,0,D
500751,1168,103,2025-04-25,18673.67,Liquidado,0,A
500752,1009,101,2025-07-05,4328.1,Liquidado,0,C
500753,1109,103,2025-11-19,9529.78,Liquidado,0,C
500754,1137,102,2025-02-25,47686.95,Liquidado,0,A
500755,1154,101,2025-02-09,1760.5,Em Dia,0,B
500756,1132,102,2025-12-20,51347.87,Liquidado,0,A
500757,1209,103,2025-02-09,9095.65,Em Dia,0,A
500758,1016,101,2025-12-13,4681.34,Liquidado,0,B
500759,1143,103,2025-08-25,14143.5,Liquidado,0,B
500760,1099,102,2025-10-16,34714.31,Liquidado,0,A
500761,1121,101,2025-09-19,11891.78,Em Dia,0,D
500762,1052,101,2025-08-04,2270.75,Em Dia,0,C
500763,1069,102,2025-05-27,44296.83,Liquidado,0,A
500764,1247,102,2025-12-02,49496.33,Liquidado,0,B
500765,1005,102,2025-06-17,56891.82,Liquidado,0,A
500766,1020,103,2025-04-02,12076.7,Em Dia,0,B
500767,1079,102,2025-12-19,66431.58,Em Dia,0,A
500768,1146,104,2025-02-28,200675.79,Em Dia,0,C
500769,1111,102,2025-02-28,59963.88,Em Dia,0,A
500770,1002,103,2025-10-31,16222.37,Liquidado,0,A
500771,1093,101,2025-06-18,1708.38,Em Dia,0,B
500772,1013,101,2025-09-26,13527.69,Em Atraso,15,D
500773,1004,101,2025-12-29,1758.77,Em Dia,0,C
500774,1170,102,2025-02-14,54225.77,Em Dia,0,A
500775,1109,103,2025-12-11,15240.57,Em Dia,0,B
500776,1074,101,2025-06-30,2326.56,Em Atraso,155,E
500777,1189,101,2025-06-19,3724.18,Em Dia,0,B
500778,1095,103,2025-12-22,18131.23,Em Dia,0,A
500779,1105,101,2025-07-10,11960.85,Em Dia,0,D
500780,1008,103,2025-06-04,18696.04,Em Dia,0,B
500781,1067,102,2025-07-07,66567.17,Liquidado,0,B
500782,1240,103,2025-01-07,14491.37,Em Dia,0,A
500783,1191,101,2025-05-13,2622.84,Em Dia,0,D
500784,1110,101,2025-08-23,1634.06,Liquidado,0,B
500785,1009,102,2025-02-14,48855.83,Em Atraso,55,A
500786,1222,104,2025-11-10,129529.24,Em Dia,0,C
500787,1117,102,2025-09-06,25076.29,Liquidado,0,A
500788,1011,101,2025-01-31,1008.63,Liquidado,0,B
500789,1099,103,2025-01-23,11221.69,Em Dia,0,B
500790,1229,104,2025-06-09,578790.06,Em Dia,0,E
500791,1042,103,2025-12-29,17623.54,Liquidado,0,A
500792,1141,104,2025-06-07,266146.76,Em Atraso,132,E
500793,1164,101,2025-02-08,8108.03,Liquidado,0,B
500794,1120,101,2025-03-23,7996.62,Em Atraso,58,C
500795,1141,103,2025-12-22,20189.19,Em Dia,0,B
500796,1012,103,2025-09-15,14682.5,Em Dia,0,A
500797,1037,101,2025-07-25,1822.41,Liquidado,0,B
500798,1074,101,2025-03-18,9810.7,Em Dia,0,C
500799,1248,103,2025-01-12,11562.16,Liquidado,0,C
500800,1073,101,2025-10-22,12427.64,Em Dia,0,B
500801,1052,101,2025-08-12,3743.95,Liquidado,0,B
500802,1199,102,2025-01-13,60190.6,Liquidado,0,A
500803,1130,102,2025-02-15,49280.21,Em Dia,0,A
500804,1246,103,2025-06-04,9530.69,Em Dia,0,B
500805,1056,101,2025-04-23,6845.28,Em Dia,0,C
500806,1060,103,2025-08-21,13181.91,Em Dia,0,B
500807,1023,102,2025-01-17,53000.01,Em Dia,0,A
500808,1103,102,2025-12-26,60685.03,Em Dia,0,A
500809,1040,103,2025-08-11,17324.58,Liquidado,0,B
500810,1064,101,2025-12-20,6246.12,Liquidado,0,B
500811,1231,101,2025-07-07,4229.38,Liquidado,0,C
500812,1085,101,2025-12-10,2024.21,Liquidado,0,B
500813,1151,101,2025-12-31,2284.5,Em Dia,0,B
500814,1157,102,2025-06-12,72093.55,Liquidado,0,A
500815,1206,103,2025-11-22,13677.08,Em Dia,0,A
500816,1218,103,2025-03-15,15212.16,Em Atraso,17,A
500817,1179,103,2025-08-21,14210.0,Liquidado,0,A
500818,1197,101,2025-08-12,2760.94,Liquidado,0,B
500819,1247,102,2025-11-15,38176.77,Em Dia,0,B
500820,1223,101,2025-03-01,22948.59,Em Dia,0,B
500821,1089,101,2025-12-01,2962.09,Liquidado,0,B
500822,1031,101,2025-08-10,15509.32,Liquidado,0,E
500823,1178,102,2025-02-06,34130.95,Liquidado,0,A
500824,1020,104,2025-10-05,50930.7,Liquidado,0,C
500825,1236,101,2025-07-15,4048.74,Liquidado,0,B
500826,1183,101,2025-12-18,1495.31,Em Atraso,12,C
500827,1209,103,2025-08-30,13447.3,Em Dia,0,A
500828,1237,101,2025-11-20,5678.36,Em Atraso,47,C
500829,1130,103,2025-08-07,14817.14,Em Atraso,53,A
500830,1153,103,2025-07-11,16657.45,Em Dia,0,B
500831,1013,104,2025-01-17,131091.81,Em Atraso,125,E
500832,1122,102,2025-01-12,54636.25,Em Dia,0,A
500833,1103,103,2025-07-12,9539.88,Em Dia,0,A
500834,1220,102,2025-01-22,49504.54,Liquidado,0,A
500835,1106,103,2025-04-30,17891.99,Liquidado,0,C
500836,1119,102,2025-07-29,52472.87,Em Dia,0,A
500837,1070,101,2025-11-02,9272.78,Liquidado,0,C
500838,1195,102,2025-09-27,44057.0,Em Dia,0,A
500839,1186,102,2025-07-11,53953.06,Liquidado,0,B
500840,1099,103,2025-06-24,9568.67,Em Dia,0,B
500841,1082,103,2025-10-12,19033.42,Liquidado,0,A
500842,1075,103,2025-07-23,10952.65,Em Dia,0,A
500843,1118,101,2025-06-13,3614.2,Liquidado,0,D
500844,1084,103,2025-09-08,14276.97,Liquidado,0,A
500845,1192,102,2025-08-15,51040.05,Em Dia,0,A
500846,1069,103,2025-01-07,12263.78,Em Dia,0,A
500847,1211,104,2025-01-29,41488.61,Em Dia,0,B
500848,1214,101,2025-02-02,6015.83,Liquidado,0,B
500849,1059,103,2025-05-14,14053.59,Em Dia,0,A
500850,1188,101,2025-03-20,3066.12,Em Dia,0,C
500851,1211,101,2025-02-27,5950.6,Liquidado,0,B
500852,1126,102,2025-01-26,17834.3,Liquidado,0,A
500853,1111,101,2025-08-14,3484.88,Em Dia,0,D
500854,1062,103,2025-10-12,17677.63,Liquidado,0,A
500855,1144,101,2025-01-04,22152.91,Em Atraso,19,D
500856,1128,101,2025-04-09,16674.76,Liquidado,0,D
500857,1216,102,2025-02-08,42497.88,Em Dia,0,A
500858,1105,103,2025-09-28,9281.1,Liquidado,0,A
500859,1068,104,2025-10-12,222236.99,Em Atraso,73,D
500860,1015,103,2025-06-06,9316.42,Liquidado,0,A
500861,1217,103,2025-03-16,17420.53,Liquidado,0,A
500862,1236,101,2025-10-15,11995.46,Liquidado,0,E
500863,1183,101,2025-05-10,10911.63,Em Dia,0,B
500864,1035,101,2025-06-24,13314.71,Em Dia,0,E
500865,1183,102,2025-03-25,45795.76,Liquidado,0,A
500866,1014,103,2025-01-22,13889.53,Liquidado,0,A
500867,1177,102,2025-01-27,50529.08,Liquidado,0,A
500868,1211,103,2025-07-14,13185.26,Em Dia,0,A
500869,1102,102,2025-12-03,57859.28,Liquidado,0,A
500870,1100,101,2025-08-24,1373.08,Em Dia,0,D
500871,1007,101,2025-04-02,8263.88,Em Dia,0,C
500872,1030,103,2025-01-21,21473.51,Liquidado,0,C
500873,1211,103,2025-10-30,13729.19,Liquidado,0,A
500874,1049,103,2025-12-23,19044.25,Em Dia,0,A
500875,1217,101,2025-03-25,5979.49,Em Atraso,100,E
500876,1144,104,2025-09-19,29744.51,Em Dia,0,C
500877,1111,101,2025-05-27,2247.6,Em Dia,0,B
500878,1246,101,2025-09-14,14930.37,Em Dia,0,B
500879,1232,104,2025-02-27,75487.42,Em Dia,0,C
500880,1179,101,2025-01-15,3782.52,Em Dia,0,C
500881,1072,103,2025-06-11,14668.4,Em Dia,0,A
500882,1210,101,2025-06-12,7339.92,Liquidado,0,C
500883,1220,102,2025-11-16,68621.45,Em Dia,0,A
500884,1080,104,2025-10-08,59090.21,Em Dia,0,C
500885,1244,101,2025-10-07,13601.15,Liquidado,0,C
500886,1083,103,2025-01-12,17558.55,Em Dia,0,A
500887,1042,101,2025-10-01,3043.33,Em Dia,0,C
500888,1017,103,2025-09-28,12254.59,Em Dia,0,A
500889,1191,101,2025-07-27,18266.63,Em Atraso,10,C
500890,1173,101,2025-01-27,3613.58,Em Dia,0,C
500891,1205,101,2025-03-13,6386.56,Em Dia,0,B
500892,1007,101,2025-03-01,1319.87,Em Dia,0,C
500893,1155,104,2025-05-25,110007.37,Em Atraso,71,B
500894,1010,101,2025-04-03,2526.09,Em Dia,0,C
500895,1034,101,2025-11-05,8253.42,Em Dia,0,D
500896,1036,102,2025-01-08,58035.54,Liquidado,0,A
500897,1153,101,2025-03-20,1773.63,Liquidado,0,B
500898,1006,103,2025-01-27,14218.68,Liquidado,0,A
500899,1152,104,2025-06-23,173356.36,Em Atraso,110,F
500900,1146,102,2025-02-19,46622.02,Liquidado,0,B
500901,1215,103,2025-07-18,11744.75,Em Atraso,74,B
500902,1134,102,2025-12-15,52707.02,Em Dia,0,B
500903,1029,101,2025-06-30,6362.13,Liquidado,0,B
500904,1126,103,2025-01-24,9924.19,Liquidado,0,A
500905,1153,102,2025-11-12,44861.76,Liquidado,0,B
500906,1183,103,2025-02-15,12512.83,Liquidado,0,A
500907,1081,103,2025-01-15,8209.21,Em Dia,0,C
500908,1174,102,2025-06-02,46116.58,Em Dia,0,A
500909,1152,104,2025-08-10,57200.86,Liquidado,0,C
500910,1075,103,2025-07-25,15046.62,Liquidado,0,C
500911,1026,102,2025-09-30,45438.41,Em Dia,0,A
500912,1127,103,2025-08-24,17590.23,Liquidado,0,A
500913,1115,101,2025-12-06,2968.67,Em Dia,0,B
500914,1126,104,2025-08-16,26932.94,Em Dia,0,C
500915,1226,103,2025-01-09,17276.35,Liquidado,0,A
500916,1028,101,2025-06-15,4597.05,Em Dia,0,B
500917,1131,101,2025-11-15,2883.07,Em Dia,0,B
500918,1075,103,2025-08-02,10805.63,Liquidado,0,A
500919,1166,101,2025-04-27,3353.18,Em Atraso,21,D
500920,1189,101,2025-12-10,11653.65,Em Dia,0,C
500921,1078,102,2025-03-13,27828.96,Liquidado,0,A
500922,1179,101,2025-03-05,6978.35,Em Dia,0,C
500923,1090,102,2025-07-24,53644.16,Em Dia,0,A
500924,1176,101,2025-07-28,2224.1,Em Atraso,124,E
